id;Pocket;Table;Turn;River;proba_win_preflop;proba_draw_preflop;best_hand_flop;checker_flop;proba_win_flop;proba_draw_flop;best_hand_turn;checker_turn;proba_win_turn;proba_draw_turn;best_hand_river;checker_river;proba_win_river;proba_draw_river
15192;adkd;7s3s5c;kc;;0.66158;0.01626;HIGH_CARD;0.0;0.475;0.0237;ONE_PAIR;0.5;0.7367808519982433;0.009068950373298199;;;;
15198;qd8d;9s8had;6d;6c;0.5448;0.03173;ONE_PAIR;0.5;0.6768;0.02035;ONE_PAIR;0.5;0.6556873078612209;0.012318840579710146;TWO_PAIR;0.75;0.5474747474747474;0.0707070707070707
15220;4d6d;tc3hac;;;0.38592;0.05597;HIGH_CARD;1.0;0.17175;0.04585;;;;;;;;
15226;qd8d;3s7s2s;;;0.5448;0.03173;HIGH_CARD;0.0;0.2867;0.0341;;;;;;;;
15227;jctc;;;;0.56226;0.02752;;;;;;;;;;;;
15230;jd3d;;;;0.45993;0.04333;;;;;;;;;;;;
15246;8d2d;;;;0.37613;0.05124;;;;;;;;;;;;
15248;4dtd;;;;0.43895;0.04606;;;;;;;;;;;;
15255;6d5d;;;;0.40347;0.05645;;;;;;;;;;;;
15256;khjh;8d7h4h;7c;;0.61318;0.02155;HIGH_CARD;0.0;0.6296;0.0153;ONE_PAIR;1.0;0.4049626701800615;0.016534914361001317;;;;
15257;5s4s;;;;0.38439;0.05845;;;;;;;;;;;;
15261;kc6c;;;;0.54838;0.03627;;;;;;;;;;;;
15262;4s7s;2hadkc;;;0.39191;0.05432;HIGH_CARD;1.0;0.1879;0.064;;;;;;;;
15269;6cac;;;;0.58129;0.03502;;;;;;;;;;;;
15274;qh6h;tc4d9h;8h;2s;0.51465;0.03879;HIGH_CARD;0.0;0.37675;0.03375;HIGH_CARD;0.0;0.5076635924462012;0.04090909090909091;HIGH_CARD;0.0;0.1414141414141414;0.00909090909090909
15277;6c7c;;;;0.42945;0.05099;;;;;;;;;;;;
15279;kdqd;;;;0.62156;0.01934;;;;;;;;;;;;
15294;td5d;;;;0.44696;0.04631;;;;;;;;;;;;
15295;2h5h;jctcac;;;0.34956;0.05859;HIGH_CARD;1.0;0.09345;0.13835;;;;;;;;
15299;6cjc;9d8s6h;;;0.48864;0.04139;ONE_PAIR;0.5;0.5606;0.027;;;;;;;;
15300;ts9s;;;;0.52327;0.03144;;;;;;;;;;;;
15308;5d2d;;;;0.34956;0.05859;;;;;;;;;;;;
15310;qcac;;;;0.65299;0.01794;;;;;;;;;;;;
15313;7h8h;6h4h9d;;;0.458;0.04564;HIGH_CARD;1.0;0.6393;0.01405;;;;;;;;
15315;ac5c;;;;0.58301;0.0364;;;;;;;;;;;;
15324;ksjs;;;;0.61318;0.02155;;;;;;;;;;;;
15325;jd6d;9cth4h;2c;9h;0.48864;0.04139;HIGH_CARD;0.0;0.28765;0.03255;HIGH_CARD;0.0;0.31493192797540626;0.014448836187966623;ONE_PAIR;1.0;0.15757575757575756;0.00808080808080808
15335;jc9c;5s6cqc;;;0.54085;0.03161;HIGH_CARD;1.0;0.59675;0.0143;;;;;;;;
15339;4hah;7d6dqh;4s;;0.57278;0.03839;HIGH_CARD;0.0;0.4403;0.03805;ONE_PAIR;0.5;0.5976064997804128;0.005599472990777339;;;;
15348;5c6c;;;;0.40347;0.05645;;;;;;;;;;;;
15351;6ctc;3h8hts;8d;3s;0.46624;0.04296;ONE_PAIR;0.5;0.7272;0.02185;TWO_PAIR;0.75;0.21075977162933685;0.05175669740887132;TWO_PAIR;0.75;0.7484848484848485;0.006060606060606061
15353;7s6s;6d5c3h;2c;ac;0.42945;0.05099;ONE_PAIR;0.5;0.67385;0.0401;ONE_PAIR;0.5;0.6013614404918752;0.015195432586736935;ONE_PAIR;0.5;0.5323232323232323;0.005050505050505051
15366;4s2s;;;;0.33937;0.05801;;;;;;;;;;;;
15373;2d8d;9ckcjs;6h;;0.37613;0.05124;HIGH_CARD;1.0;0.17595;0.1072;HIGH_CARD;1.0;0.2274703557312253;0.05406236275801493;;;;
15384;5dad;;;;0.58301;0.0364;;;;;;;;;;;;
15385;thah;jd8sas;;;0.6354;0.02202;ONE_PAIR;0.5;0.8281;0.02115;;;;;;;;
15390;7d4d;7h2s4s;9h;;0.39191;0.05432;TWO_PAIR;0.5;0.857;0.00505;TWO_PAIR;0.5;0.9033377250768555;0.00476504172156346;;;;
15399;qc4c;tc7sts;3c;;0.49723;0.04183;ONE_PAIR;1.0;0.3796;0.0672;ONE_PAIR;1.0;0.5633509003074221;0.03271848924022837;;;;
15403;thqh;td5djh;5s;6s;0.57973;0.02676;ONE_PAIR;0.5;0.7431;0.013;TWO_PAIR;0.75;0.7290733421168204;0.02116820377689943;TWO_PAIR;0.75;0.7404040404040404;0.006060606060606061
15409;8d5d;;;;0.41887;0.0509;;;;;;;;;;;;
15410;3c8c;th3s6d;2h;ah;0.38394;0.0524;ONE_PAIR;0.5;0.55465;0.02275;ONE_PAIR;0.5;0.6331137461572244;0.010122968818620992;ONE_PAIR;0.5;0.49595959595959593;0.005050505050505051
15412;ac2c;thas4c;5h;jh;0.55423;0.03725;ONE_PAIR;0.5;0.8364;0.0295;ONE_PAIR;0.5;0.8023935002195872;0.027009222661396576;ONE_PAIR;0.5;0.7828282828282829;0.012121212121212121
15413;2ckc;4cth6c;jd;;0.5117;0.03808;HIGH_CARD;0.0;0.5916;0.01995;HIGH_CARD;0.0;0.3764163372859025;0.0297979797979798;;;;
15418;8djd;7ckh9h;6h;9c;0.52167;0.03354;HIGH_CARD;1.0;0.43515;0.03015;HIGH_CARD;1.0;0.36229688186209924;0.020245937637241983;ONE_PAIR;1.0;0.2292929292929293;0.00808080808080808
15422;tckc;ks7h5c;;;0.60594;0.02449;ONE_PAIR;0.5;0.8302;0.0108;;;;;;;;
15431;4s2s;8had8c;;;0.33937;0.05801;ONE_PAIR;1.0;0.14285;0.1662;;;;;;;;
15439;7h8h;4s6c8c;qs;;0.458;0.04564;ONE_PAIR;0.5;0.70155;0.0386;ONE_PAIR;0.5;0.6775142731664471;0.022244180939833113;;;;
15448;2hth;jc3d8c;2d;5c;0.42612;0.04666;HIGH_CARD;1.0;0.2552;0.03735;ONE_PAIR;0.5;0.5409749670619236;0.01082564778216952;ONE_PAIR;0.5;0.3939393939393939;0.005050505050505051
15452;js3s;qstcac;2s;2c;0.45993;0.04333;HIGH_CARD;1.0;0.422;0.0838;HIGH_CARD;1.0;0.3888888888888889;0.04391743522178305;ONE_PAIR;1.0;0.29393939393939394;0.07474747474747474
15455;6c5c;ahjsqh;as;th;0.40347;0.05645;HIGH_CARD;1.0;0.1208;0.14265;ONE_PAIR;1.0;0.14262187088274045;0.23561703996486605;ONE_PAIR;1.0;0.0;0.35353535353535354
15479;9cac;;;;0.61517;0.02571;;;;;;;;;;;;
15480;7sqs;;;;0.52589;0.03561;;;;;;;;;;;;
15505;jdqd;;;;0.58833;0.02402;;;;;;;;;;;;
15525;5h8h;;;;0.41887;0.0509;;;;;;;;;;;;
15531;qh9h;2dkc7c;;;0.56259;0.02856;HIGH_CARD;1.0;0.41635;0.0211;;;;;;;;
15533;3cjc;6dad6c;;;0.45993;0.04333;ONE_PAIR;1.0;0.3354;0.1216;;;;;;;;
15535;8s5s;8c2s6d;;;0.41887;0.0509;ONE_PAIR;0.5;0.7309;0.02385;;;;;;;;
15541;9cac;3d4cah;;;0.61517;0.02571;ONE_PAIR;0.5;0.80465;0.0222;;;;;;;;
15548;7djd;2s9d6s;5c;9s;0.50431;0.03672;HIGH_CARD;0.0;0.3394;0.0163;HIGH_CARD;0.0;0.36282389108476065;0.01783047870004392;ONE_PAIR;1.0;0.13131313131313133;0.00808080808080808
15553;4h9h;;;;0.41515;0.04917;;;;;;;;;;;;
15556;2dqd;;;;0.48038;0.04127;;;;;;;;;;;;
15560;as6s;ad8skd;4h;7h;0.58129;0.03502;ONE_PAIR;0.5;0.8183;0.03735;ONE_PAIR;0.5;0.7237154150197629;0.031774264382960035;ONE_PAIR;0.5;0.8333333333333334;0.030303030303030304
15563;7h3h;thkstd;7s;9h;0.37348;0.05459;ONE_PAIR;1.0;0.21105;0.15095;TWO_PAIR;0.75;0.8034694773825208;0.07525252525252525;TWO_PAIR;0.75;0.5282828282828282;0.06262626262626263
15564;2h5h;;;;0.34956;0.05859;;;;;;;;;;;;
15570;6d2d;5h4s8c;;;0.34868;0.05721;HIGH_CARD;1.0;0.3658;0.04775;;;;;;;;
15583;9cjc;7ctskc;;;0.54085;0.03161;HIGH_CARD;1.0;0.69295;0.0221;;;;;;;;
15587;jckc;;;;0.61318;0.02155;;;;;;;;;;;;
15596;5sqs;5cah6h;tc;;0.50507;0.03984;ONE_PAIR;0.5;0.5661;0.02015;ONE_PAIR;0.5;0.5864734299516908;0.013855950812472552;;;;
15599;qdad;2s9dth;5h;jc;0.65299;0.01794;HIGH_CARD;0.0;0.5445;0.0119;HIGH_CARD;0.0;0.40296442687747036;0.00849802371541502;HIGH_CARD;0.0;0.33535353535353535;0.00909090909090909
15605;5c4c;3s2c3h;;;0.38439;0.05845;ONE_PAIR;1.0;0.4367;0.04485;;;;;;;;
15606;jh5h;5d9dts;8c;kh;0.48132;0.04354;ONE_PAIR;0.5;0.594;0.0164;ONE_PAIR;0.5;0.688647342995169;0.02494510320597277;ONE_PAIR;0.5;0.44242424242424244;0.006060606060606061
15616;2hth;;;;0.42612;0.04666;;;;;;;;;;;;
15621;jsts;;;;0.56226;0.02752;;;;;;;;;;;;
15631;tsks;;;;0.60594;0.02449;;;;;;;;;;;;
15635;5dad;jdtckd;3d;;0.58301;0.0364;HIGH_CARD;0.0;0.6551;0.05015;FLUSH;0.6;0.15715854194115064;0.046728151075977165;;;;
15639;4djd;4c3s6d;ac;ks;0.47125;0.04391;ONE_PAIR;0.5;0.58475;0.03245;ONE_PAIR;0.5;0.5599033816425121;0.01469038208168643;ONE_PAIR;0.5;0.5404040404040404;0.006060606060606061
15643;qc6c;ac2h4h;kc;4s;0.51465;0.03879;HIGH_CARD;1.0;0.38425;0.02325;HIGH_CARD;1.0;0.4753184014053579;0.014097496706192359;ONE_PAIR;1.0;0.4080808080808081;0.09393939393939393
15651;jhkh;;;;0.61318;0.02155;;;;;;;;;;;;
15655;2hth;2d6hqd;9d;4h;0.42612;0.04666;ONE_PAIR;0.5;0.5566;0.01865;ONE_PAIR;0.5;0.5483530961791832;0.011462450592885375;ONE_PAIR;0.5;0.4131313131313131;0.006060606060606061
15659;7s9s;5cksts;2c;;0.46978;0.04351;HIGH_CARD;1.0;0.54235;0.0292;HIGH_CARD;1.0;0.4601449275362319;0.011725955204216074;;;;
15665;jsqs;;;;0.58833;0.02402;;;;;;;;;;;;
15674;7ctc;ks9d6h;2c;2s;0.48267;0.0397;HIGH_CARD;1.0;0.4101;0.03275;HIGH_CARD;1.0;0.3828722002635046;0.015019762845849802;ONE_PAIR;1.0;0.14545454545454545;0.05757575757575758
15678;thkh;9das4d;;;0.60594;0.02449;HIGH_CARD;1.0;0.4791;0.0199;;;;;;;;
15689;7sqs;4s7dad;3s;6h;0.52589;0.03561;ONE_PAIR;0.5;0.67575;0.01795;ONE_PAIR;0.5;0.6794685990338164;0.013438735177865613;ONE_PAIR;0.5;0.6070707070707071;0.006060606060606061
15695;qh9h;qs5sks;kh;7h;0.56259;0.02856;ONE_PAIR;0.5;0.6064;0.0508;TWO_PAIR;0.75;0.6985507246376812;0.030434782608695653;TWO_PAIR;0.75;0.8232323232323232;0.006060606060606061
15706;9h7h;;;;0.46978;0.04351;;;;;;;;;;;;
15707;3h8h;;;;0.38394;0.0524;;;;;;;;;;;;
15714;4d8d;;;;0.39993;0.05062;;;;;;;;;;;;
15717;9s5s;8c3d2d;;;0.43271;0.04848;HIGH_CARD;0.0;0.2364;0.01505;;;;;;;;
15721;6hkh;ad4s9h;;;0.54838;0.03627;HIGH_CARD;1.0;0.4583;0.039;;;;;;;;
15735;tc9c;6s8d9d;as;4d;0.52327;0.03144;ONE_PAIR;0.5;0.7128;0.0406;ONE_PAIR;0.5;0.6037988581466842;0.023671497584541065;ONE_PAIR;0.5;0.7;0.006060606060606061
15737;ac5c;2cjh2s;kh;4c;0.58301;0.0364;ONE_PAIR;1.0;0.5452;0.06565;ONE_PAIR;1.0;0.5333772507685551;0.07894158981115502;ONE_PAIR;1.0;0.42424242424242425;0.08181818181818182
15740;ackc;;;;0.66158;0.01626;;;;;;;;;;;;
15745;4c3c;9djd8s;;;0.35767;0.05771;HIGH_CARD;1.0;0.0985;0.1034;;;;;;;;
15748;qs4s;;;;0.49723;0.04183;;;;;;;;;;;;
15764;9cjc;;;;0.54085;0.03161;;;;;;;;;;;;
15772;kc6c;4hks8d;;;0.54838;0.03627;ONE_PAIR;0.5;0.82925;0.0232;;;;;;;;
15773;jd9d;9s7c3d;8h;8s;0.54085;0.03161;ONE_PAIR;0.5;0.78175;0.01045;ONE_PAIR;0.5;0.6477821695213;0.015546772068511199;TWO_PAIR;0.75;0.803030303030303;0.006060606060606061
15777;9c7c;kh4dac;;;0.46978;0.04351;HIGH_CARD;1.0;0.2933;0.054;;;;;;;;
15778;9d7d;6dtd4d;6c;as;0.46978;0.04351;FLUSH;0.6;0.92855;0.0;FLUSH;0.6;0.9188625384277558;0.0;FLUSH;0.6;0.9494949494949495;0.0
15788;4c9c;;;;0.41515;0.04917;;;;;;;;;;;;
15796;8ctc;;;;0.50708;0.03643;;;;;;;;;;;;
15797;8dkd;ad6d3s;7s;7h;0.56939;0.03055;HIGH_CARD;1.0;0.6608;0.0173;HIGH_CARD;1.0;0.491897233201581;0.007905138339920948;ONE_PAIR;1.0;0.4444444444444444;0.00909090909090909
15802;tc9c;;;;0.52327;0.03144;;;;;;;;;;;;
15809;6hqh;4dks9d;;;0.51465;0.03879;HIGH_CARD;1.0;0.37325;0.03865;;;;;;;;
15814;4d5d;4h3dtd;;;0.38439;0.05845;ONE_PAIR;0.5;0.74115;0.0224;;;;;;;;
15826;adjd;;;;0.64361;0.01974;;;;;;;;;;;;
15830;9sjs;3d8cqs;kd;;0.54085;0.03161;HIGH_CARD;1.0;0.4966;0.02025;HIGH_CARD;1.0;0.3795783926218709;0.017874396135265702;;;;
15835;3hjh;kc9d4c;tc;9c;0.45993;0.04333;HIGH_CARD;1.0;0.29685;0.04125;HIGH_CARD;1.0;0.3487703118137901;0.043017127799736495;ONE_PAIR;1.0;0.12121212121212122;0.03434343434343434
15838;qc9c;;;;0.56259;0.02856;;;;;;;;;;;;
15839;2sas;;;;0.55423;0.03725;;;;;;;;;;;;
15844;2dkd;;;;0.5117;0.03808;;;;;;;;;;;;
15849;8s2s;;;;0.37613;0.05124;;;;;;;;;;;;
15856;5hqh;khjc9d;2c;;0.50507;0.03984;HIGH_CARD;1.0;0.45535;0.0725;HIGH_CARD;1.0;0.35581906016688625;0.050505050505050504;;;;
15862;ks7s;;;;0.55929;0.03367;;;;;;;;;;;;
15875;jh9h;8c5hqc;;;0.54085;0.03161;HIGH_CARD;1.0;0.4744;0.0183;;;;;;;;
15883;ah8h;;;;0.60463;0.0286;;;;;;;;;;;;
15886;qs7s;3c5hqc;ks;td;0.52589;0.03561;ONE_PAIR;0.5;0.77415;0.0148;ONE_PAIR;0.5;0.7023715415019763;0.013614404918752744;ONE_PAIR;0.5;0.7373737373737373;0.006060606060606061
15894;8d9d;;;;0.48748;0.03821;;;;;;;;;;;;
15895;5hjh;qsac9c;jd;ks;0.48132;0.04354;HIGH_CARD;1.0;0.3371;0.07005;ONE_PAIR;0.5;0.6588054457619675;0.047474747474747475;ONE_PAIR;0.5;0.43636363636363634;0.05454545454545454
15905;th2h;qc4s6d;tc;5h;0.42612;0.04666;HIGH_CARD;1.0;0.24715;0.0317;ONE_PAIR;0.5;0.7747694334650856;0.024374176548089592;ONE_PAIR;0.5;0.6888888888888889;0.014141414141414142
15948;td4d;8s2h3s;;;0.43895;0.04606;HIGH_CARD;0.0;0.25285;0.0173;;;;;;;;
15971;qc6c;;;;0.51465;0.03879;;;;;;;;;;;;
15973;jd7d;;;;0.50431;0.03672;;;;;;;;;;;;
15983;qh8h;;;;0.5448;0.03173;;;;;;;;;;;;
15995;4c5c;;;;0.38439;0.05845;;;;;;;;;;;;
16000;adtd;qc5h5s;6c;3d;0.6354;0.02202;ONE_PAIR;1.0;0.55115;0.0569;ONE_PAIR;1.0;0.5146025472112429;0.04178743961352657;ONE_PAIR;1.0;0.45252525252525255;0.00909090909090909
16015;as6s;;;;0.58129;0.03502;;;;;;;;;;;;
16017;3s4s;5s2d8d;4d;;0.35767;0.05771;HIGH_CARD;1.0;0.4089;0.01465;ONE_PAIR;0.5;0.5402942468159859;0.02806324110671937;;;;
16021;jc9c;4c2hqh;7h;kh;0.54085;0.03161;HIGH_CARD;1.0;0.3957;0.0175;HIGH_CARD;1.0;0.21458058849363199;0.006938954765041722;HIGH_CARD;1.0;0.14545454545454545;0.00404040404040404
16022;8h2h;;;;0.37613;0.05124;;;;;;;;;;;;
16024;jsks;as4s2d;;;0.61318;0.02155;HIGH_CARD;1.0;0.6654;0.019;;;;;;;;
16031;3h6h;7dqdth;jd;;0.36812;0.05679;HIGH_CARD;1.0;0.17905;0.07305;HIGH_CARD;1.0;0.20294246815985947;0.08917435221783047;;;;
16041;th6h;qd8d7s;6c;5d;0.46624;0.04296;HIGH_CARD;1.0;0.3725;0.0418;ONE_PAIR;0.5;0.6222002635046113;0.021387790953008343;ONE_PAIR;0.5;0.30303030303030304;0.005050505050505051
16055;qs5s;khjcks;tc;kd;0.50507;0.03984;ONE_PAIR;1.0;0.48165;0.074;ONE_PAIR;1.0;0.2881203337725077;0.07624066754501536;THREE_OF_A_KIND;1.0;0.42424242424242425;0.08181818181818182
16060;qc9c;;;;0.56259;0.02856;;;;;;;;;;;;
16066;3dad;td2d6h;5d;4c;0.5626;0.03774;HIGH_CARD;0.0;0.6471;0.02045;FLUSH;0.6;0.9431927975406236;0.00021958717610891525;FLUSH;0.6;1.0;0.0
16070;4h8h;3h4s5h;;;0.39993;0.05062;ONE_PAIR;0.5;0.6859;0.0233;;;;;;;;
16073;tdkd;adjc8h;2s;7s;0.60594;0.02449;HIGH_CARD;1.0;0.5849;0.02935;HIGH_CARD;1.0;0.42971014492753623;0.03320158102766799;HIGH_CARD;1.0;0.36363636363636365;0.00909090909090909
16089;jdqd;6cth8s;4d;;0.58833;0.02402;HIGH_CARD;0.0;0.4919;0.01145;HIGH_CARD;0.0;0.316600790513834;0.008695652173913044;;;;
16091;8hqh;6s5cqs;8s;2d;0.5448;0.03173;ONE_PAIR;0.5;0.76925;0.01465;TWO_PAIR;0.5;0.7427975406236276;0.003864734299516908;TWO_PAIR;0.5;0.8939393939393939;0.00404040404040404
16094;thjh;;;;0.56226;0.02752;;;;;;;;;;;;
16097;4c5c;8s6h3c;qh;th;0.38439;0.05845;HIGH_CARD;1.0;0.42325;0.0235;HIGH_CARD;1.0;0.3745718050065876;0.01859903381642512;HIGH_CARD;1.0;0.011111111111111112;0.01919191919191919
16102;6cqc;;;;0.51465;0.03879;;;;;;;;;;;;
16110;jc7c;;;;0.50431;0.03672;;;;;;;;;;;;
16123;3ctc;2c9djd;;;0.43302;0.04569;HIGH_CARD;1.0;0.30455;0.03665;;;;;;;;
16125;6hah;ts8ckh;;;0.58129;0.03502;HIGH_CARD;0.0;0.4642;0.04875;;;;;;;;
16128;4c3c;;;;0.35767;0.05771;;;;;;;;;;;;
16130;8h4h;qc5ctc;jd;9c;0.39993;0.05062;HIGH_CARD;1.0;0.16315;0.0758;HIGH_CARD;1.0;0.2867588932806324;0.05634606938954765;STRAIGHT;0.8;0.4696969696969697;0.06363636363636363
16131;qhah;2s2hjc;;;0.65299;0.01794;ONE_PAIR;1.0;0.61335;0.03;;;;;;;;
16133;3sks;3hth5h;;;0.5213;0.0388;ONE_PAIR;0.5;0.4618;0.0391;;;;;;;;
16145;6s4s;7c2hah;;;0.38592;0.05597;HIGH_CARD;1.0;0.17015;0.03185;;;;;;;;
16154;4c6c;;;;0.38592;0.05597;;;;;;;;;;;;
16156;4c2c;2d8d4d;6d;9h;0.33937;0.05801;TWO_PAIR;0.5;0.69345;0.0377;TWO_PAIR;0.5;0.4418533157663592;0.13667105841018884;TWO_PAIR;0.5;0.5424242424242425;0.00404040404040404
16159;qdjd;qhtd8s;ac;;0.58833;0.02402;ONE_PAIR;0.5;0.81985;0.03605;ONE_PAIR;0.5;0.538844971453667;0.03517786561264822;;;;
16165;8cqc;3hqhkh;;;0.5448;0.03173;ONE_PAIR;0.5;0.5988;0.0512;;;;;;;;
16168;6s9s;6h9hts;;;0.45196;0.04535;TWO_PAIR;0.5;0.79705;0.02125;;;;;;;;
16179;6c5c;;;;0.40347;0.05645;;;;;;;;;;;;
16180;qc5c;qs9d4c;js;;0.50507;0.03984;ONE_PAIR;0.5;0.8056;0.0233;ONE_PAIR;0.5;0.5128238910847607;0.03300395256916996;;;;
16188;8h2h;th6htc;;;0.37613;0.05124;ONE_PAIR;1.0;0.48115;0.05;;;;;;;;
16194;2h4h;2ckd2s;;;0.33937;0.05801;THREE_OF_A_KIND;0.6666666666666666;0.9279;0.02615;;;;;;;;
16214;ks4s;as8ckh;3d;9h;0.5325;0.03947;ONE_PAIR;0.5;0.7799;0.03815;ONE_PAIR;0.5;0.6913482652613088;0.038866930171278;ONE_PAIR;0.5;0.7515151515151515;0.03838383838383838
16242;9hah;;;;0.61517;0.02571;;;;;;;;;;;;
16243;4c2c;3h8htd;;;0.33937;0.05801;HIGH_CARD;1.0;0.1446;0.024;;;;;;;;
16261;2cqc;ah6skc;7d;;0.48038;0.04127;HIGH_CARD;1.0;0.435;0.06125;HIGH_CARD;1.0;0.3266578831796223;0.045059288537549404;;;;
16274;2cqc;3cjctc;kh;8c;0.48038;0.04127;FLUSH;0.6;0.94895;0.0;FLUSH;0.6;0.9532498902064119;2.1958717610891526e-05;FLUSH;0.8;0.9111111111111111;0.0
16292;5sqs;;;;0.50507;0.03984;;;;;;;;;;;;
16294;qdad;;;;0.65299;0.01794;;;;;;;;;;;;
16297;qh6h;jh2c5h;6c;5s;0.51465;0.03879;HIGH_CARD;0.0;0.58895;0.0133;ONE_PAIR;0.5;0.6877909530083444;0.010693895476504171;TWO_PAIR;0.75;0.706060606060606;0.006060606060606061
16303;9d3d;;;;0.40966;0.04831;;;;;;;;;;;;
16307;kh2h;kdqdad;5s;7c;0.5117;0.03808;ONE_PAIR;0.5;0.56885;0.08615;ONE_PAIR;0.5;0.6062362758014932;0.03873517786561265;ONE_PAIR;0.5;0.6919191919191919;0.030303030303030304
16310;8hqh;qc6d8d;;;0.5448;0.03173;TWO_PAIR;0.5;0.87295;0.0048;;;;;;;;
16314;5d8d;;;;0.41887;0.0509;;;;;;;;;;;;
16319;jc2c;;;;0.45067;0.04313;;;;;;;;;;;;
16328;4h2h;;;;0.33937;0.05801;;;;;;;;;;;;
16337;ts7s;3s9cks;;;0.48267;0.0397;HIGH_CARD;1.0;0.5553;0.02345;;;;;;;;
16346;9c4c;9sth9h;qs;ac;0.41515;0.04917;THREE_OF_A_KIND;0.6666666666666666;0.86885;0.02365;THREE_OF_A_KIND;0.6666666666666666;0.8033816425120773;0.024703557312252964;THREE_OF_A_KIND;0.6666666666666666;0.9141414141414141;0.031313131313131314
16347;9h2h;7s6s7d;;;0.39997;0.04797;ONE_PAIR;1.0;0.2223;0.0678;;;;;;;;
16352;ah9h;th2has;;;0.61517;0.02571;ONE_PAIR;0.5;0.90385;0.0135;;;;;;;;
16353;3hkh;4hadjs;6h;2s;0.5213;0.0388;HIGH_CARD;1.0;0.4595;0.04825;HIGH_CARD;1.0;0.3878787878787879;0.02826086956521739;HIGH_CARD;1.0;0.30303030303030304;0.00909090909090909
16357;jdad;2dqcqd;8d;td;0.64361;0.01974;ONE_PAIR;1.0;0.73415;0.02655;FLUSH;0.6;0.9274923144488362;0.0012955643390426;FLUSH;0.6;0.9717171717171718;0.0
16373;3h7h;;;;0.37348;0.05459;;;;;;;;;;;;
16375;4d7d;6sjc2c;9c;;0.39191;0.05432;HIGH_CARD;1.0;0.1859;0.0238;HIGH_CARD;1.0;0.2586078173034695;0.022419850680720246;;;;
16380;2c9c;6cqhac;;;0.39997;0.04797;HIGH_CARD;1.0;0.5018;0.045;;;;;;;;
16381;4sjs;5h6d9d;qc;7h;0.47125;0.04391;HIGH_CARD;0.0;0.2419;0.04115;HIGH_CARD;1.0;0.23166447079490557;0.03210364514712341;HIGH_CARD;1.0;0.07272727272727272;0.03333333333333333
16385;2s9s;9c7djc;ks;kd;0.39997;0.04797;ONE_PAIR;0.5;0.59655;0.04685;ONE_PAIR;0.5;0.6774044795783927;0.039964866051822576;TWO_PAIR;0.75;0.6565656565656566;0.06060606060606061
16389;js5s;ad5cqh;;;0.48132;0.04354;ONE_PAIR;0.5;0.6018;0.03455;;;;;;;;
16398;jctc;;;;0.56226;0.02752;;;;;;;;;;;;
16404;2d7d;;;;0.35655;0.05384;;;;;;;;;;;;
16406;3s7s;;;;0.37348;0.05459;;;;;;;;;;;;
16409;5sks;8c3d9s;;;0.53834;0.03914;HIGH_CARD;0.0;0.40145;0.03345;;;;;;;;
16412;8s7s;;;;0.458;0.04564;;;;;;;;;;;;
16427;6h3h;7dah7c;;;0.36812;0.05679;ONE_PAIR;1.0;0.1975;0.16165;;;;;;;;
16431;th6h;qhjdqd;;;0.46624;0.04296;ONE_PAIR;1.0;0.3628;0.10585;;;;;;;;
16433;8dqd;2ctc4s;;;0.5448;0.03173;HIGH_CARD;0.0;0.35595;0.015;;;;;;;;
16435;4c3c;qh9hjs;;;0.35767;0.05771;HIGH_CARD;1.0;0.09955;0.1229;;;;;;;;
16436;9c8c;;;;0.48748;0.03821;;;;;;;;;;;;
16447;4c3c;td9h3h;js;;0.35767;0.05771;ONE_PAIR;0.5;0.50215;0.031;ONE_PAIR;0.5;0.4194773825208608;0.03706631532718489;;;;
16450;6c4c;5hqh8s;4d;3s;0.38592;0.05597;HIGH_CARD;1.0;0.2829;0.03485;ONE_PAIR;0.5;0.6113087395696092;0.03370663153271849;ONE_PAIR;0.5;0.4919191919191919;0.006060606060606061
16451;2h7h;9h3sjs;3c;;0.35655;0.05384;HIGH_CARD;1.0;0.2018;0.0388;ONE_PAIR;1.0;0.10485287659200702;0.13513394817742644;;;;
16463;js2s;4hkc8h;5s;as;0.45067;0.04313;HIGH_CARD;1.0;0.27925;0.0372;HIGH_CARD;1.0;0.3146903820816864;0.02145366710584102;HIGH_CARD;1.0;0.19393939393939394;0.021212121212121213
16465;jh6h;2s5c9h;jc;3d;0.48864;0.04139;HIGH_CARD;0.0;0.3434;0.01825;ONE_PAIR;0.5;0.564185331576636;0.02505489679402723;ONE_PAIR;0.5;0.807070707070707;0.006060606060606061
16489;9d8d;;;;0.48748;0.03821;;;;;;;;;;;;
16491;9d2d;6c7sqd;;;0.39997;0.04797;HIGH_CARD;1.0;0.2577;0.0378;;;;;;;;
16492;5djd;;;;0.48132;0.04354;;;;;;;;;;;;
16493;4h3h;9cad7s;;;0.35767;0.05771;HIGH_CARD;1.0;0.13745;0.0765;;;;;;;;
16499;jc9c;ah9h3c;4c;3s;0.54085;0.03161;ONE_PAIR;0.5;0.72495;0.0181;ONE_PAIR;0.5;0.7031620553359684;0.013438735177865613;TWO_PAIR;0.75;0.6696969696969697;0.0707070707070707
16521;8hkh;kd8d2h;5c;2d;0.56939;0.03055;TWO_PAIR;0.5;0.9163;0.0054;TWO_PAIR;0.5;0.9191040843214756;0.003864734299516908;TWO_PAIR;0.5;0.8515151515151516;0.00404040404040404
16522;qsas;tcth3d;;;0.65299;0.01794;ONE_PAIR;1.0;0.6044;0.034;;;;;;;;
